crash_date,crash_time,on_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,borough,zip_code,latitude,longitude,location,cross_street_name,contributing_factor_vehicle_3,vehicle_type_code_3,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5
2021-04-16T00:00:00.000,16:35,BOSTON ROAD,ROPES AVENUE,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,4408143,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BRONX,10475,40.890076,-73.819855,"{'latitude': '40.890076', 'longitude': '-73.819855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-15T00:00:00.000,17:20,GLENWOOD ROAD,EAST 108 STREET,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4407638,Sedan,Van,BROOKLYN,11236,40.650402,-73.89422,"{'latitude': '40.650402', 'longitude': '-73.89422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,21:20,WEST 94 STREET,BROADWAY,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4407958,Sedan,,MANHATTAN,10025,40.79335,-73.97275,"{'latitude': '40.79335', 'longitude': '-73.97275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,17:20,PRINCE STREET,WOOSTER STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407885,Station Wagon/Sport Utility Vehicle,Sedan,MANHATTAN,10012,40.72538,-74.00011,"{'latitude': '40.72538', 'longitude': '-74.00011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-15T00:00:00.000,14:30,BROADWAY,58 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4407616,Sedan,Station Wagon/Sport Utility Vehicle,QUEENS,11377,40.75184,-73.90358,"{'latitude': '40.75184', 'longitude': '-73.90358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,22:57,FDR DRIVE,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,4456355,PK,Sedan,,,40.755516,-73.961105,"{'latitude': '40.755516', 'longitude': '-73.961105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,23:20,EAST 19 STREET,CHURCH AVENUE,3,0,0,0,0,0,3,0,Unspecified,Unspecified,4408038,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11226,40.649788,-73.9622,"{'latitude': '40.649788', 'longitude': '-73.9622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Station Wagon/Sport Utility Vehicle,,,,
2021-04-16T00:00:00.000,18:15,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408224,Sedan,Station Wagon/Sport Utility Vehicle,BROOKLYN,11221,40.686928,-73.920815,"{'latitude': '40.686928', 'longitude': '-73.920815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",50        HOWARD AVENUE,,,,,,
2021-04-14T00:00:00.000,13:00,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4407392,Pick-up Truck,,BROOKLYN,11211,40.712963,-73.93647,"{'latitude': '40.712963', 'longitude': '-73.93647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",950       GRAND STREET,,,,,,
2021-06-30T00:00:00.000,11:47,203 STREET,118 AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456603,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,QUEENS,11412,40.694294,-73.74868,"{'latitude': '40.694294', 'longitude': '-73.74868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,,,,,
2021-04-14T00:00:00.000,20:14,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407765,Sedan,Sedan,,,40.801285,-73.95394,"{'latitude': '40.801285', 'longitude': '-73.95394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-14T00:00:00.000,15:16,,,1,0,0,0,0,0,1,0,Passing Too Closely,Unspecified,4407821,Sedan,Sedan,BROOKLYN,11220,40.633976,-74.02211,"{'latitude': '40.633976', 'longitude': '-74.02211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",459       BAY RIDGE AVENUE,,,,,,
2021-04-15T00:00:00.000,19:30,GOWANUS EXPY (BQE),,0,0,0,0,0,0,0,0,Unspecified,,4407971,Sedan,,,,40.670296,-73.997604,"{'latitude': '40.670296', 'longitude': '-73.997604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,13:15,HOWARD AVENUE,BLAKE AVENUE,0,0,0,0,0,0,0,0,View Obstructed/Limited,Driver Inexperience,4408071,Station Wagon/Sport Utility Vehicle,Sedan,,,40.66423,-73.919106,"{'latitude': '40.66423', 'longitude': '-73.919106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-14T00:00:00.000,21:08,,,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,4407430,Station Wagon/Sport Utility Vehicle,Sedan,BRONX,10451,40.817696,-73.922615,"{'latitude': '40.817696', 'longitude': '-73.922615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",558       MORRIS AVENUE,,,,,,
2021-04-13T00:00:00.000,20:34,EASTERN PARKWAY,BUFFALO AVENUE,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,4408259,Sedan,,BROOKLYN,11213,40.668495,-73.925606,"{'latitude': '40.668495', 'longitude': '-73.925606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-13T00:00:00.000,14:10,,,0,0,0,0,0,0,0,0,Unspecified,,4407049,Sedan,,QUEENS,11434,40.662476,-73.768326,"{'latitude': '40.662476', 'longitude': '-73.768326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",146-22    BREWER BOULEVARD,,,,,,
2021-04-14T00:00:00.000,22:00,ROCKAWAY BOULEVARD,225 STREET,3,0,0,0,0,0,3,0,Unspecified,,4408369,Station Wagon/Sport Utility Vehicle,,,,,,,,,,,,,
2021-04-15T00:00:00.000,12:16,EAST TREMONT AVENUE,WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4407592,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BRONX,10460,40.841087,-73.86447,"{'latitude': '40.841087', 'longitude': '-73.86447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-15T00:00:00.000,18:15,HAVEMEYER STREET,SOUTH 5 STREET,0,0,0,0,0,0,0,0,Unspecified,,4407674,Sedan,,BROOKLYN,11211,40.70955,-73.95887,"{'latitude': '40.70955', 'longitude': '-73.95887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-15T00:00:00.000,19:30,LONG ISLAND EXPRESSWAY,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,4407708,Sedan,Sedan,,,40.733376,-73.86665,"{'latitude': '40.733376', 'longitude': '-73.86665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-14T00:00:00.000,21:04,,,1,0,0,0,0,0,1,0,Drugs (illegal),Unspecified,4408396,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11206,40.700356,-73.95732,"{'latitude': '40.700356', 'longitude': '-73.95732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",693       BEDFORD AVENUE,,,,,,
2021-04-14T00:00:00.000,1:40,BRONX RIVER PARKWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Speed,4407152,Sedan,Sedan,,,40.83801,-73.87329,"{'latitude': '40.83801', 'longitude': '-73.87329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,18:00,BELT PARKWAY,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,4407862,Sedan,Station Wagon/Sport Utility Vehicle,,,40.66584,-73.75551,"{'latitude': '40.66584', 'longitude': '-73.75551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-14T00:00:00.000,8:30,WHITESTONE EXPRESSWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407435,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,,,,,,,
2021-04-15T00:00:00.000,12:05,BELL BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4407636,Station Wagon/Sport Utility Vehicle,,,,40.761436,-73.76995,"{'latitude': '40.761436', 'longitude': '-73.76995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,11:00,,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,4407792,Station Wagon/Sport Utility Vehicle,Bike,QUEENS,11368,40.74958,-73.86541,"{'latitude': '40.74958', 'longitude': '-73.86541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",100-10    ROOSEVELT AVENUE,,,,,,
2021-04-16T00:00:00.000,17:00,73 AVENUE,184 STREET,5,0,0,0,0,0,5,0,Traffic Control Disregarded,Unspecified,4407853,Sedan,Station Wagon/Sport Utility Vehicle,QUEENS,11366,40.73197,-73.78651,"{'latitude': '40.73197', 'longitude': '-73.78651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,12:00,VAN WYCK EXPWY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4408205,Box Truck,Dump,,,40.76249,-73.839584,"{'latitude': '40.76249', 'longitude': '-73.839584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,20:27,140 AVENUE,155 STREET,0,0,0,0,0,0,0,0,Unspecified,,4407945,Sedan,,,,40.668507,-73.779625,"{'latitude': '40.668507', 'longitude': '-73.779625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-15T00:00:00.000,18:25,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4408118,Sedan,Station Wagon/Sport Utility Vehicle,BROOKLYN,11203,40.638268,-73.93187,"{'latitude': '40.638268', 'longitude': '-73.93187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1411      SCHENECTADY AVENUE,,,,,,
2021-04-12T00:00:00.000,16:08,BROADWAY,STUYVESANT AVENUE,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4408242,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11221,40.696735,-73.93481,"{'latitude': '40.696735', 'longitude': '-73.93481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-14T00:00:00.000,11:55,BRONX RIVER PARKWAY,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,4407563,Sedan,,,,40.870823,-73.8721,"{'latitude': '40.870823', 'longitude': '-73.8721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-14T00:00:00.000,1:30,WEST 35 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408098,Sedan,Sedan,,,40.574867,-74.00069,"{'latitude': '40.574867', 'longitude': '-74.00069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
